9.454545454545454364e-01,3.166388021782040596e-03
9.454545454545454364e-01,3.824418187141418457e-01
9.090909090909090606e-01,2.603831933811306953e-03
9.636363636363636243e-01,8.605021238327026367e-01
9.636363636363636243e-01,3.021730575710535049e-03
9.909090909090909616e-01,2.716343384236097336e-03
9.818181818181818121e-01,3.086022799834609032e-03
9.636363636363636243e-01,2.812781138345599174e-03
9.272727272727272485e-01,3.068985342979431152e-01
9.636363636363636243e-01,3.118169028311967850e-03
