9.924500000000000544e-01,2.000000000000000000e+00
9.939999999999999947e-01,2.000000000000000000e+00
9.899250000000000549e-01,2.000000000000000000e+00
9.909750000000000503e-01,2.000000000000000000e+00
9.919000000000000039e-01,2.000000000000000000e+00
9.938750000000000639e-01,2.000000000000000000e+00
9.929999999999999938e-01,2.000000000000000000e+00
9.939999999999999947e-01,2.000000000000000000e+00
9.935749999999998749e-01,2.000000000000000000e+00
9.935249999999999915e-01,2.000000000000000000e+00
