9.858750000000000568e-01,1.424870360642671585e-02
9.853750000000000009e-01,1.036269403994083405e-02
9.819750000000000423e-01,1.360103674232959747e-02
9.852999999999999536e-01,1.036269403994083405e-02
9.873000000000000664e-01,1.295336801558732986e-02
9.814250000000001029e-01,1.619170978665351868e-02
9.827249999999999597e-01,1.424870360642671585e-02
9.807749999999998414e-01,1.424870360642671585e-02
9.885999999999999233e-01,1.165803056210279465e-02
9.847250000000000725e-01,1.619170978665351868e-02
