6.122980719124544446e-01,9.390038758283481002e-05
6.081292339760291377e-01,8.770915883360430598e-05
5.914538822303282428e-01,8.874102786649018526e-05
5.966649296508598210e-01,1.031872452585957944e-04
6.081292339760291377e-01,8.667728252476081252e-05
5.794684731631057906e-01,7.739044667687267065e-05
6.117769671704011980e-01,9.183665679302066565e-05
6.060448150078165952e-01,9.390038758283481002e-05
6.091714434601355199e-01,7.223106513265520334e-05
6.201146430432517009e-01,1.052509906003251672e-04
