9.853750000000000009e-01,1.400000000000000000e+01
9.770999999999998575e-01,1.700000000000000000e+01
9.737249999999999517e-01,1.500000000000000000e+01
9.741750000000000131e-01,1.800000000000000000e+01
9.835000000000000409e-01,1.400000000000000000e+01
9.817750000000000643e-01,1.500000000000000000e+01
9.830499999999998684e-01,1.400000000000000000e+01
9.813749999999998863e-01,2.100000000000000000e+01
9.822750000000001203e-01,1.500000000000000000e+01
9.779250000000001553e-01,1.900000000000000000e+01
