9.879249999999999421e-01,2.000000000000000000e+00
9.913999999999999480e-01,5.000000000000000000e+00
9.921000000000000929e-01,2.000000000000000000e+00
9.922750000000000181e-01,2.000000000000000000e+00
9.912750000000001283e-01,2.000000000000000000e+00
9.915499999999999314e-01,2.000000000000000000e+00
9.916499999999999204e-01,2.000000000000000000e+00
9.913499999999999535e-01,2.000000000000000000e+00
9.909250000000000558e-01,2.000000000000000000e+00
9.904500000000000526e-01,2.000000000000000000e+00
