9.915000000000000480e-01,1.295336754992604256e-03
9.892999999999998462e-01,3.238342003896832466e-03
9.909500000000001085e-01,1.295336754992604256e-03
9.913499999999999535e-01,1.295336754992604256e-03
9.917000000000000259e-01,1.295336754992604256e-03
9.906750000000000833e-01,1.295336754992604256e-03
9.913000000000000700e-01,1.295336754992604256e-03
9.913000000000000700e-01,1.295336754992604256e-03
9.907000000000000250e-01,1.295336754992604256e-03
9.907499999999999085e-01,1.295336754992604256e-03
