9.906999999999998030e-01,2.000000000000000000e+00
9.837749999999999551e-01,2.000000000000000000e+00
9.834749999999999881e-01,2.000000000000000000e+00
9.833000000000000629e-01,2.000000000000000000e+00
9.864500000000001600e-01,2.000000000000000000e+00
9.913250000000000117e-01,2.000000000000000000e+00
9.870749999999999247e-01,2.000000000000000000e+00
9.844250000000001055e-01,2.000000000000000000e+00
9.841999999999998527e-01,2.000000000000000000e+00
9.889749999999999375e-01,2.000000000000000000e+00
