9.869250000000000522e-01,1.295336754992604256e-03
9.870499999999999829e-01,1.295336754992604256e-03
9.861999999999999655e-01,1.295336754992604256e-03
9.865250000000000963e-01,1.295336754992604256e-03
9.876500000000000279e-01,1.295336754992604256e-03
9.871999999999999664e-01,1.295336754992604256e-03
9.882750000000000146e-01,1.295336754992604256e-03
9.877249999999999641e-01,1.295336754992604256e-03
9.871500000000000830e-01,1.295336754992604256e-03
9.873749999999998916e-01,1.295336754992604256e-03
