9.897249999999999659e-01,2.000000000000000000e+00
9.724999999999999201e-01,2.000000000000000000e+00
9.907000000000000250e-01,2.000000000000000000e+00
9.896249999999999769e-01,2.000000000000000000e+00
9.925499999999999323e-01,3.000000000000000000e+00
9.885749999999999815e-01,3.000000000000000000e+00
9.890249999999998209e-01,2.000000000000000000e+00
9.910750000000000393e-01,3.000000000000000000e+00
9.888499999999998957e-01,3.000000000000000000e+00
9.861749999999999128e-01,3.000000000000000000e+00
