8.545454545454544970e-01,1.735887839458882809e-03
9.090909090909090606e-01,2.105567604303359985e-03
8.909090909090908728e-01,2.057348843663930893e-03
9.090909090909090606e-01,1.944837509654462337e-03
9.454545454545454364e-01,2.025202382355928421e-03
8.909090909090908728e-01,1.944837509654462337e-03
8.727272727272726849e-01,1.623376621864736080e-03
9.181818181818182101e-01,2.057348843663930893e-03
9.363636363636363980e-01,2.041275845840573311e-03
9.000000000000000222e-01,1.751960953697562218e-03
