9.545454545454545858e-01,9.700000000000000000e+01
9.000000000000000222e-01,9.300000000000000000e+01
9.454545454545454364e-01,9.200000000000000000e+01
9.181818181818182101e-01,9.100000000000000000e+01
8.636363636363636465e-01,8.400000000000000000e+01
9.181818181818182101e-01,9.200000000000000000e+01
9.272727272727272485e-01,9.500000000000000000e+01
9.545454545454545858e-01,9.300000000000000000e+01
9.636363636363636243e-01,9.000000000000000000e+01
9.181818181818182101e-01,9.600000000000000000e+01
