9.087719298245613420e-01,1.342332065105438232e-01
9.368421052631580315e-01,3.734443783760070801e-01
9.280701754385963786e-01,4.907907545566558838e-01
9.105263157894736281e-01,4.556768387556076050e-02
9.280701754385963786e-01,1.004403606057167053e-01
9.245614035087719174e-01,1.065479665994644165e-01
8.982456140350876250e-01,2.934520244598388672e-01
9.245614035087719174e-01,3.891633152961730957e-01
9.087719298245613420e-01,1.196055859327316284e-01
9.140350877192983114e-01,7.175952196121215820e-02
