9.864999999999998215e-01,1.295336801558732986e-02
9.826249999999999707e-01,1.554404012858867645e-02
9.854499999999998261e-01,1.295336801558732986e-02
9.885500000000000398e-01,1.036269403994083405e-02
9.785749999999998616e-01,1.424870360642671585e-02
9.860750000000001458e-01,8.419689722359180450e-03
9.814999999999999281e-01,1.554404012858867645e-02
9.821750000000000203e-01,1.165803056210279465e-02
9.829750000000000432e-01,1.101036276668310165e-02
9.799749999999999295e-01,1.295336801558732986e-02
