9.855000000000000426e-01,1.900000000000000000e+01
9.835999999999998078e-01,2.400000000000000000e+01
9.845500000000001473e-01,2.100000000000000000e+01
9.829999999999999849e-01,1.700000000000000000e+01
9.800750000000000295e-01,2.500000000000000000e+01
9.876999999999999114e-01,1.800000000000000000e+01
9.883000000000000673e-01,1.500000000000000000e+01
9.850999999999998646e-01,1.900000000000000000e+01
9.856999999999999096e-01,1.800000000000000000e+01
9.822250000000000147e-01,2.700000000000000000e+01
