9.781999999999999584e-01,1.800000000000000000e+01
9.786499999999997979e-01,1.500000000000000000e+01
9.806500000000000217e-01,1.000000000000000000e+01
9.809749999999999304e-01,1.800000000000000000e+01
9.762250000000000094e-01,1.600000000000000000e+01
9.783750000000001057e-01,1.300000000000000000e+01
9.759499999999998732e-01,1.300000000000000000e+01
9.786999999999999034e-01,2.000000000000000000e+01
9.779249999999999332e-01,1.500000000000000000e+01
9.788999999999999924e-01,1.400000000000000000e+01
