9.840249999999999275e-01,9.067357517778873444e-03
9.736750000000000682e-01,1.101036276668310165e-02
9.754249999999998755e-01,9.715026244521141052e-03
9.769500000000000961e-01,1.165803056210279465e-02
9.842999999999999527e-01,9.067357517778873444e-03
9.820249999999999257e-01,9.715026244521141052e-03
9.834500000000000464e-01,9.067357517778873444e-03
9.803250000000000020e-01,1.360103674232959747e-02
9.824499999999998234e-01,9.715026244521141052e-03
9.766999999999999016e-01,1.230569928884506226e-02
